시도명,시군구명,읍면동명,시도영문명,시군구영문명,읍면동영문명,주소영문명
서울특별시,마포구,신수동,Seoul,Mapo-gu,Sinsu-dong,Sinsu-dong Mapo-gu Seoul
서울특별시,마포구,서교동,Seoul,Mapo-gu,Seogyo-dong,Seogyo-dong Mapo-gu Seoul
서울특별시,마포구,합정동,Seoul,Mapo-gu,Hapjeong-dong,Hapjeong-dong Mapo-gu Seoul
서울특별시,마포구,망원1동,Seoul,Mapo-gu,Mangwon 1(il)-dong,Mangwon 1(il)-dong Mapo-gu Seoul
서울특별시,마포구,망원2동,Seoul,Mapo-gu,Mangwon 2(i)-dong,Mangwon 2(i)-dong Mapo-gu Seoul
서울특별시,마포구,연남동,Seoul,Mapo-gu,Yeonnam-dong,Yeonnam-dong Mapo-gu Seoul
서울특별시,마포구,성산1동,Seoul,Mapo-gu,Seongsan 1(il)-dong,Seongsan 1(il)-dong Mapo-gu Seoul
서울특별시,마포구,성산2동,Seoul,Mapo-gu,Seongsan 2(i)-dong,Seongsan 2(i)-dong Mapo-gu Seoul
서울특별시,마포구,상암동,Seoul,Mapo-gu,Sangam-dong,Sangam-dong Mapo-gu Seoul
서울특별시,마포구,도화동,Seoul,Mapo-gu,Dohwa-dong,Dohwa-dong Mapo-gu Seoul
서울특별시,마포구,서강동,Seoul,Mapo-gu,Seogang-dong,Seogang-dong Mapo-gu Seoul
서울특별시,마포구,공덕동,Seoul,Mapo-gu,gongdeok-dong,gongdeok-dong Mapo-gu Seoul
서울특별시,마포구,아현동,Seoul,Mapo-gu,Ahyeon-dong,Ahyeon-dong Mapo-gu Seoul
서울특별시,양천구,목1동,Seoul,Yangcheon-gu,Mok 1(il)-dong,Mok 1(il)-dong Yangcheon-gu Seoul
서울특별시,양천구,목2동,Seoul,Yangcheon-gu,Mok 2(i)-dong,Mok 2(i)-dong Yangcheon-gu Seoul
서울특별시,양천구,목3동,Seoul,Yangcheon-gu,Mok 3(sam)-dong,Mok 3(sam)-dong Yangcheon-gu Seoul
서울특별시,양천구,목4동,Seoul,Yangcheon-gu,Mok 4(sa)-dong,Mok 4(sa)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월1동,Seoul,Yangcheon-gu,Sinwol 1(il)-dong,Sinwol 1(il)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월2동,Seoul,Yangcheon-gu,Sinwol 2(i)-dong,Sinwol 2(i)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월3동,Seoul,Yangcheon-gu,Sinwol 3(sam)-dong,Sinwol 3(sam)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월4동,Seoul,Yangcheon-gu,Sinwol 4(sa)-dong,Sinwol 4(sa)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월5동,Seoul,Yangcheon-gu,Sinwol 5(o)-dong,Sinwol 5(o)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월6동,Seoul,Yangcheon-gu,Sinwol 6(yuk)-dong,Sinwol 6(yuk)-dong Yangcheon-gu Seoul
서울특별시,양천구,신월7동,Seoul,Yangcheon-gu,Sinwol 7(chil)-dong,Sinwol 7(chil)-dong Yangcheon-gu Seoul
서울특별시,양천구,신정1동,Seoul,Yangcheon-gu,Sinjeong 1(il)-dong,Sinjeong 1(il)-dong Yangcheon-gu Seoul
서울특별시,양천구,신정2동,Seoul,Yangcheon-gu,Sinjeong 2(i)-dong,Sinjeong 2(i)-dong Yangcheon-gu Seoul
서울특별시,양천구,신정3동,Seoul,Yangcheon-gu,Sinjeong 3(sam)-dong,Sinjeong 3(sam)-dong Yangcheon-gu Seoul
서울특별시,양천구,신정6동,Seoul,Yangcheon-gu,Sinjeong 6(yuk)-dong,Sinjeong 6(yuk)-dong Yangcheon-gu Seoul
서울특별시,양천구,신정7동,Seoul,Yangcheon-gu,Sinjeong 7(chil)-dong,Sinjeong 7(chil)-dong Yangcheon-gu Seoul
서울특별시,양천구,목5동,Seoul,Yangcheon-gu,Mok 5(o)-dong,Mok 5(o)-dong Yangcheon-gu Seoul
서울특별시,양천구,신정4동,Seoul,Yangcheon-gu,Sinjeong 4(sa)-dong,Sinjeong 4(sa)-dong Yangcheon-gu Seoul
서울특별시,강서구,염창동,Seoul,Gangseo-gu,Yeomchang-dong,Yeomchang-dong Gangseo-gu Seoul
서울특별시,강서구,등촌1동,Seoul,Gangseo-gu,Deungchon 1(il)-dong,Deungchon 1(il)-dong Gangseo-gu Seoul
서울특별시,강서구,등촌2동,Seoul,Gangseo-gu,Deungchon 2(i)-dong,Deungchon 2(i)-dong Gangseo-gu Seoul
서울특별시,강서구,등촌3동,Seoul,Gangseo-gu,Deungchon 3(sam)-dong,Deungchon 3(sam)-dong Gangseo-gu Seoul
서울특별시,강서구,화곡본동,Seoul,Gangseo-gu,Hwagokbon-dong,Hwagokbon-dong Gangseo-gu Seoul
서울특별시,강서구,화곡2동,Seoul,Gangseo-gu,Hwagok 2(i)-dong,Hwagok 2(i)-dong Gangseo-gu Seoul
서울특별시,강서구,화곡3동,Seoul,Gangseo-gu,Hwagok 3(sam)-dong,Hwagok 3(sam)-dong Gangseo-gu Seoul
서울특별시,강서구,화곡4동,Seoul,Gangseo-gu,Hwagok 4(sa)-dong,Hwagok 4(sa)-dong Gangseo-gu Seoul
서울특별시,강서구,화곡6동,Seoul,Gangseo-gu,Hwagok 6(yuk)-dong,Hwagok 6(yuk)-dong Gangseo-gu Seoul
서울특별시,강서구,화곡8동,Seoul,Gangseo-gu,Hwagok 8(pal)-dong,Hwagok 8(pal)-dong Gangseo-gu Seoul
서울특별시,강서구,가양2동,Seoul,Gangseo-gu,Gayang 2(i)-dong,Gayang 2(i)-dong Gangseo-gu Seoul
서울특별시,강서구,가양3동,Seoul,Gangseo-gu,Gayang 3(sam)-dong,Gayang 3(sam)-dong Gangseo-gu Seoul
서울특별시,강서구,발산1동,Seoul,Gangseo-gu,Balsan 1(il)-dong,Balsan 1(il)-dong Gangseo-gu Seoul
서울특별시,강서구,공항동,Seoul,Gangseo-gu,Gonghang-dong,Gonghang-dong Gangseo-gu Seoul
서울특별시,강서구,방화1동,Seoul,Gangseo-gu,Banghwa 1(il)-dong,Banghwa 1(il)-dong Gangseo-gu Seoul
서울특별시,강서구,방화2동,Seoul,Gangseo-gu,Banghwa 2(i)-dong,Banghwa 2(i)-dong Gangseo-gu Seoul
서울특별시,강서구,화곡1동,Seoul,Gangseo-gu,Hwagok 1(il)-dong,Hwagok 1(il)-dong Gangseo-gu Seoul
서울특별시,강서구,우장산동,Seoul,Gangseo-gu,Ujangsan-dong,Ujangsan-dong Gangseo-gu Seoul
서울특별시,강서구,가양1동,Seoul,Gangseo-gu,Gayang 1(il)-dong,Gayang 1(il)-dong Gangseo-gu Seoul
서울특별시,강서구,방화3동,Seoul,Gangseo-gu,Banghwa 3(sam)-dong,Banghwa 3(sam)-dong Gangseo-gu Seoul
서울특별시,구로구,신도림동,Seoul,Guro-gu,Sindorim-dong,Sindorim-dong Guro-gu Seoul
서울특별시,구로구,구로1동,Seoul,Guro-gu,Guro 1(il)-dong,Guro 1(il)-dong Guro-gu Seoul
서울특별시,구로구,구로3동,Seoul,Guro-gu,Guro 3(sam)-dong,Guro 3(sam)-dong Guro-gu Seoul
서울특별시,구로구,구로4동,Seoul,Guro-gu,Guro 4(sa)-dong,Guro 4(sa)-dong Guro-gu Seoul
서울특별시,구로구,구로5동,Seoul,Guro-gu,Guro 5(o)-dong,Guro 5(o)-dong Guro-gu Seoul
서울특별시,구로구,고척1동,Seoul,Guro-gu,Gocheok 1(il)-dong,Gocheok 1(il)-dong Guro-gu Seoul
서울특별시,구로구,고척2동,Seoul,Guro-gu,Gocheok 2(i)-dong,Gocheok 2(i)-dong Guro-gu Seoul
서울특별시,구로구,개봉2동,Seoul,Guro-gu,Gaebong 2(i)-dong,Gaebong 2(i)-dong Guro-gu Seoul
서울특별시,구로구,개봉3동,Seoul,Guro-gu,Gaebong 3(sam)-dong,Gaebong 3(sam)-dong Guro-gu Seoul
서울특별시,구로구,오류1동,Seoul,Guro-gu,Oryu 1(il)-dong,Oryu 1(il)-dong Guro-gu Seoul
서울특별시,구로구,수궁동,Seoul,Guro-gu,Sugung-dong,Sugung-dong Guro-gu Seoul
서울특별시,구로구,가리봉동,Seoul,Guro-gu,Garibong-dong,Garibong-dong Guro-gu Seoul
서울특별시,구로구,구로2동,Seoul,Guro-gu,Guro 2(i)-dong,Guro 2(i)-dong Guro-gu Seoul
서울특별시,구로구,개봉1동,Seoul,Guro-gu,Gaebong 1(il)-dong,Gaebong 1(il)-dong Guro-gu Seoul
서울특별시,구로구,오류2동,Seoul,Guro-gu,Oryu 2(i)-dong,Oryu 2(i)-dong Guro-gu Seoul
서울특별시,구로구,항동,Seoul,Guro-gu,Hang-dong,Hang-dong Guro-gu Seoul
서울특별시,금천구,가산동,Seoul,Geumcheon-gu,Gasan-dong,Gasan-dong Geumcheon-gu Seoul
서울특별시,금천구,독산1동,Seoul,Geumcheon-gu,Doksan 1(il)-dong,Doksan 1(il)-dong Geumcheon-gu Seoul
서울특별시,금천구,독산2동,Seoul,Geumcheon-gu,Doksan 2(i)-dong,Doksan 2(i)-dong Geumcheon-gu Seoul
서울특별시,금천구,독산3동,Seoul,Geumcheon-gu,Doksan 3(sam)-dong,Doksan 3(sam)-dong Geumcheon-gu Seoul
서울특별시,금천구,독산4동,Seoul,Geumcheon-gu,Doksan 4(sa)-dong,Doksan 4(sa)-dong Geumcheon-gu Seoul
서울특별시,금천구,시흥1동,Seoul,Geumcheon-gu,Siheung 1(il)-dong,Siheung 1(il)-dong Geumcheon-gu Seoul
서울특별시,금천구,시흥2동,Seoul,Geumcheon-gu,Siheung 2(i)-dong,Siheung 2(i)-dong Geumcheon-gu Seoul
서울특별시,금천구,시흥3동,Seoul,Geumcheon-gu,Siheung 3(sam)-dong,Siheung 3(sam)-dong Geumcheon-gu Seoul
서울특별시,금천구,시흥4동,Seoul,Geumcheon-gu,Siheung 4(sa)-dong,Siheung 4(sa)-dong Geumcheon-gu Seoul
서울특별시,금천구,시흥5동,Seoul,Geumcheon-gu,Siheung 5(o)-dong,Siheung 5(o)-dong Geumcheon-gu Seoul
서울특별시,영등포구,여의동,Seoul,Yeongdeungpo-gu,Yeoui-dong,Yeoui-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,당산1동,Seoul,Yeongdeungpo-gu,Dangsan 1(il)-dong,Dangsan 1(il)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,당산2동,Seoul,Yeongdeungpo-gu,Dangsan  2(i)-dong,Dangsan  2(i)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,양평1동,Seoul,Yeongdeungpo-gu,Yangpyeong 1(il)-dong,Yangpyeong 1(il)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,양평2동,Seoul,Yeongdeungpo-gu,Yangpyeong 2(i)-dong,Yangpyeong 2(i)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,신길1동,Seoul,Yeongdeungpo-gu,Singil 1(il)-dong,Singil 1(il)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,신길3동,Seoul,Yeongdeungpo-gu,Singil 3(sam)-dong,Singil 3(sam)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,신길4동,Seoul,Yeongdeungpo-gu,Singil 4(sa)-dong,Singil 4(sa)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,신길5동,Seoul,Yeongdeungpo-gu,Singil 5(o)-dong,Singil 5(o)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,신길6동,Seoul,Yeongdeungpo-gu,Singil 6(yuk)-dong,Singil 6(yuk)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,신길7동,Seoul,Yeongdeungpo-gu,Singil 7(chil)-dong,Singil 7(chil)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,대림1동,Seoul,Yeongdeungpo-gu,Daerim 1(il)-dong,Daerim 1(il)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,대림2동,Seoul,Yeongdeungpo-gu,Daerim 2(i)-dong,Daerim 2(i)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,대림3동,Seoul,Yeongdeungpo-gu,Daerim 3(sam)-dong,Daerim 3(sam)-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,영등포본동,Seoul,Yeongdeungpo-gu,Yeongdeungpobon-dong,Yeongdeungpobon-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,영등포동,Seoul,Yeongdeungpo-gu,Yeongdeungpo-dong,Yeongdeungpo-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,도림동,Seoul,Yeongdeungpo-gu,Dorim-dong,Dorim-dong Yeongdeungpo-gu Seoul
서울특별시,영등포구,문래동,Seoul,Yeongdeungpo-gu,Mullae-dong,Mullae-dong Yeongdeungpo-gu Seoul
서울특별시,동작구,노량진2동,Seoul,Dongjak-gu,Noryangjin 2(i)-dong,Noryangjin 2(i)-dong Dongjak-gu Seoul
서울특별시,동작구,상도1동,Seoul,Dongjak-gu,Sangdo 1(il)-dong,Sangdo 1(il)-dong Dongjak-gu Seoul
서울특별시,동작구,상도2동,Seoul,Dongjak-gu,Sangdo 2(i)-dong,Sangdo 2(i)-dong Dongjak-gu Seoul
서울특별시,동작구,상도3동,Seoul,Dongjak-gu,Sangdo 3(sam)-dong,Sangdo 3(sam)-dong Dongjak-gu Seoul
서울특별시,동작구,상도4동,Seoul,Dongjak-gu,Sangdo 4(sa)-dong,Sangdo 4(sa)-dong Dongjak-gu Seoul
서울특별시,동작구,사당1동,Seoul,Dongjak-gu,Sadang 1(il)-dong,Sadang 1(il)-dong Dongjak-gu Seoul
서울특별시,동작구,사당3동,Seoul,Dongjak-gu,Sadang 3(sam)-dong,Sadang 3(sam)-dong Dongjak-gu Seoul
서울특별시,동작구,사당4동,Seoul,Dongjak-gu,Sadang 4(sa)-dong,Sadang 4(sa)-dong Dongjak-gu Seoul
서울특별시,동작구,사당5동,Seoul,Dongjak-gu,Sadang 5(o)-dong,Sadang 5(o)-dong Dongjak-gu Seoul
서울특별시,동작구,대방동,Seoul,Dongjak-gu,Daebang-dong,Daebang-dong Dongjak-gu Seoul
서울특별시,동작구,신대방1동,Seoul,Dongjak-gu,Sindaebang 1(il)-dong,Sindaebang 1(il)-dong Dongjak-gu Seoul
서울특별시,동작구,신대방2동,Seoul,Dongjak-gu,Sindaebang 2(i)-dong,Sindaebang 2(i)-dong Dongjak-gu Seoul
서울특별시,동작구,흑석동,Seoul,Dongjak-gu,Heukseok-dong,Heukseok-dong Dongjak-gu Seoul
서울특별시,동작구,노량진1동,Seoul,Dongjak-gu,Noryangjin 1(il)-dong,Noryangjin 1(il)-dong Dongjak-gu Seoul
서울특별시,동작구,사당2동,Seoul,Dongjak-gu,Sadang 2(i)-dong,Sadang 2(i)-dong Dongjak-gu Seoul
서울특별시,관악구,보라매동,Seoul,Gwanak-gu,Boramae-dong,Boramae-dong Gwanak-gu Seoul
서울특별시,관악구,청림동,Seoul,Gwanak-gu,Cheongnim-dong,Cheongnim-dong Gwanak-gu Seoul
서울특별시,관악구,행운동,Seoul,Gwanak-gu,Haengun-dong,Haengun-dong Gwanak-gu Seoul
서울특별시,관악구,낙성대동,Seoul,Gwanak-gu,Nagseongdae-dong,Nagseongdae-dong Gwanak-gu Seoul
서울특별시,관악구,중앙동,Seoul,Gwanak-gu,Jungang-dong,Jungang-dong Gwanak-gu Seoul
서울특별시,관악구,인헌동,Seoul,Gwanak-gu,Inheon-dong,Inheon-dong Gwanak-gu Seoul
서울특별시,관악구,남현동,Seoul,Gwanak-gu,Namhyeon-dong,Namhyeon-dong Gwanak-gu Seoul
서울특별시,관악구,서원동,Seoul,Gwanak-gu,Sewon-dong,Sewon-dong Gwanak-gu Seoul
서울특별시,관악구,신원동,Seoul,Gwanak-gu,Sinwon-dong,Sinwon-dong Gwanak-gu Seoul
서울특별시,관악구,서림동,Seoul,Gwanak-gu,Serim-dong,Serim-dong Gwanak-gu Seoul
서울특별시,관악구,신사동,Seoul,Gwanak-gu,Sinsa-dong,Sinsa-dong Gwanak-gu Seoul
서울특별시,관악구,신림동,Seoul,Gwanak-gu,Sillim-dong,Sillim-dong Gwanak-gu Seoul
서울특별시,관악구,난향동,Seoul,Gwanak-gu,Nanhyang-dong,Nanhyang-dong Gwanak-gu Seoul
서울특별시,관악구,조원동,Seoul,Gwanak-gu,Jowon-dong,Jowon-dong Gwanak-gu Seoul
서울특별시,관악구,대학동,Seoul,Gwanak-gu,Daehak-dong,Daehak-dong Gwanak-gu Seoul
서울특별시,관악구,은천동,Seoul,Gwanak-gu,Euncheon-dong,Euncheon-dong Gwanak-gu Seoul
서울특별시,관악구,성현동,Seoul,Gwanak-gu,Seonghyeon-dong,Seonghyeon-dong Gwanak-gu Seoul
서울특별시,관악구,청룡동,Seoul,Gwanak-gu,Cheongnyong-dong,Cheongnyong-dong Gwanak-gu Seoul
서울특별시,관악구,난곡동,Seoul,Gwanak-gu,Nangok-dong,Nangok-dong Gwanak-gu Seoul
서울특별시,관악구,삼성동,Seoul,Gwanak-gu,Samseong-dong,Samseong-dong Gwanak-gu Seoul
서울특별시,관악구,미성동,Seoul,Gwanak-gu,Miseong-dong,Miseong-dong Gwanak-gu Seoul
서울특별시,서초구,서초1동,Seoul,Seocho-gu,Seocho 1(il)-dong,Seocho 1(il)-dong Seocho-gu Seoul
서울특별시,서초구,서초2동,Seoul,Seocho-gu,Seocho 2(i)-dong,Seocho 2(i)-dong Seocho-gu Seoul
서울특별시,서초구,서초3동,Seoul,Seocho-gu,Seocho 3(sam)-dong,Seocho 3(sam)-dong Seocho-gu Seoul
서울특별시,서초구,서초4동,Seoul,Seocho-gu,Seocho 4(sa)-dong,Seocho 4(sa)-dong Seocho-gu Seoul
서울특별시,서초구,잠원동,Seoul,Seocho-gu,Jamwon-dong,Jamwon-dong Seocho-gu Seoul
서울특별시,서초구,반포본동,Seoul,Seocho-gu,Banpobon-dong,Banpobon-dong Seocho-gu Seoul
서울특별시,서초구,반포1동,Seoul,Seocho-gu,Banpo 1(il)-dong,Banpo 1(il)-dong Seocho-gu Seoul
서울특별시,서초구,반포2동,Seoul,Seocho-gu,Banpo 2(i)-dong,Banpo 2(i)-dong Seocho-gu Seoul
서울특별시,서초구,반포3동,Seoul,Seocho-gu,Banpo 3(sam)-dong,Banpo 3(sam)-dong Seocho-gu Seoul
서울특별시,서초구,반포4동,Seoul,Seocho-gu,Banpo 4(sa)-dong,Banpo 4(sa)-dong Seocho-gu Seoul
서울특별시,서초구,방배본동,Seoul,Seocho-gu,Bangbaebon-dong,Bangbaebon-dong Seocho-gu Seoul
서울특별시,서초구,방배1동,Seoul,Seocho-gu,Bangbae 1(il)-dong,Bangbae 1(il)-dong Seocho-gu Seoul
서울특별시,서초구,방배2동,Seoul,Seocho-gu,Bangbae 2(i)-dong,Bangbae 2(i)-dong Seocho-gu Seoul
서울특별시,서초구,방배3동,Seoul,Seocho-gu,Bangbae 3(sam)-dong,Bangbae 3(sam)-dong Seocho-gu Seoul
서울특별시,서초구,방배4동,Seoul,Seocho-gu,Bangbae 4(sa)-dong,Bangbae 4(sa)-dong Seocho-gu Seoul
서울특별시,서초구,양재1동,Seoul,Seocho-gu,Yangjae 1(il)-dong,Yangjae 1(il)-dong Seocho-gu Seoul
서울특별시,서초구,양재2동,Seoul,Seocho-gu,Yangjae 2(i)-dong,Yangjae 2(i)-dong Seocho-gu Seoul
서울특별시,서초구,내곡동,Seoul,Seocho-gu,Naegok-dong,Naegok-dong Seocho-gu Seoul
서울특별시,강남구,신사동,Seoul,Gangnam-gu,Sinsa-dong,Sinsa-dong Gangnam-gu Seoul
서울특별시,강남구,개포3동,Seoul,Gangnam-gu,Gaepo 3(sam)-dong,Gaepo 3(sam)-dong Gangnam-gu Seoul
서울특별시,강남구,논현1동,Seoul,Gangnam-gu,Nonhyeon 1(il)-dong,Nonhyeon 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,논현2동,Seoul,Gangnam-gu,Nonhyeon 2(i)-dong,Nonhyeon 2(i)-dong Gangnam-gu Seoul
서울특별시,강남구,삼성1동,Seoul,Gangnam-gu,Samseong 1(il)-dong,Samseong 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,삼성2동,Seoul,Gangnam-gu,Samseong 2(i)-dong,Samseong 2(i)-dong Gangnam-gu Seoul
서울특별시,강남구,대치1동,Seoul,Gangnam-gu,Daechi 1(il)-dong,Daechi 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,대치4동,Seoul,Gangnam-gu,Daechi 4(sa)-dong,Daechi 4(sa)-dong Gangnam-gu Seoul
서울특별시,강남구,역삼1동,Seoul,Gangnam-gu,Yeoksam 1(il)-dong,Yeoksam 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,역삼2동,Seoul,Gangnam-gu,Yeoksam 2(i)-dong,Yeoksam 2(i)-dong Gangnam-gu Seoul
서울특별시,강남구,도곡1동,Seoul,Gangnam-gu,Dogok 1(il)-dong,Dogok 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,도곡2동,Seoul,Gangnam-gu,Dogok 2(i)-dong,Dogok 2(i)-dong Gangnam-gu Seoul
서울특별시,강남구,개포1동,Seoul,Gangnam-gu,Gaepo 1(il)-dong,Gaepo 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,개포4동,Seoul,Gangnam-gu,Gaepo 4(sa)-dong,Gaepo 4(sa)-dong Gangnam-gu Seoul
서울특별시,강남구,일원본동,Seoul,Gangnam-gu,Irwonbon-dong,Irwonbon-dong Gangnam-gu Seoul
서울특별시,강남구,일원1동,Seoul,Gangnam-gu,Irwon 1(il)-dong,Irwon 1(il)-dong Gangnam-gu Seoul
서울특별시,강남구,수서동,Seoul,Gangnam-gu,Suseo-dong,Suseo-dong Gangnam-gu Seoul
서울특별시,강남구,세곡동,Seoul,Gangnam-gu,Segok-dong,Segok-dong Gangnam-gu Seoul
서울특별시,강남구,압구정동,Seoul,Gangnam-gu,Apgujeong-dong,Apgujeong-dong Gangnam-gu Seoul
서울특별시,강남구,청담동,Seoul,Gangnam-gu,Cheongdam-dong,Cheongdam-dong Gangnam-gu Seoul
서울특별시,강남구,대치2동,Seoul,Gangnam-gu,Daechi 2(i)-dong,Daechi 2(i)-dong Gangnam-gu Seoul
서울특별시,강남구,개포2동,Seoul,Gangnam-gu,Gaepo 2(i)-dong,Gaepo 2(i)-dong Gangnam-gu Seoul
서울특별시,송파구,풍납1동,Seoul,Songpa-gu,Pungnap 1(il)-dong,Pungnap 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,풍납2동,Seoul,Songpa-gu,Pungnap 2(i)-dong,Pungnap 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,거여1동,Seoul,Songpa-gu,Geoyeo 1(il)-dong,Geoyeo 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,거여2동,Seoul,Songpa-gu,Geoyeo 2(i)-dong,Geoyeo 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,마천1동,Seoul,Songpa-gu,Macheon 1(il)-dong,Macheon 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,마천2동,Seoul,Songpa-gu,Macheon 2(i)-dong,Macheon 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,방이1동,Seoul,Songpa-gu,Bangi 1(il)-dong,Bangi 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,방이2동,Seoul,Songpa-gu,Bangi 2(i)-dong,Bangi 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,오륜동,Seoul,Songpa-gu,Oryun-dong,Oryun-dong Songpa-gu Seoul
서울특별시,송파구,오금동,Seoul,Songpa-gu,Ogeum-dong,Ogeum-dong Songpa-gu Seoul
서울특별시,송파구,송파1동,Seoul,Songpa-gu,Songpa 1(il)-dong,Songpa 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,송파2동,Seoul,Songpa-gu,Songpa 2(i)-dong,Songpa 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,석촌동,Seoul,Songpa-gu,Seokchon-dong,Seokchon-dong Songpa-gu Seoul
서울특별시,송파구,삼전동,Seoul,Songpa-gu,Samjeon-dong,Samjeon-dong Songpa-gu Seoul
서울특별시,송파구,가락본동,Seoul,Songpa-gu,Garakbon-dong,Garakbon-dong Songpa-gu Seoul
서울특별시,송파구,가락1동,Seoul,Songpa-gu,Garak 1(il)-dong,Garak 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,가락2동,Seoul,Songpa-gu,Garak 2(i)-dong,Garak 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,문정1동,Seoul,Songpa-gu,Munjeong 1(il)-dong,Munjeong 1(il)-dong Songpa-gu Seoul
서울특별시,송파구,문정2동,Seoul,Songpa-gu,Munjeong 2(i)-dong,Munjeong 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,잠실본동,Seoul,Songpa-gu,Jamsilbon-dong,Jamsilbon-dong Songpa-gu Seoul
서울특별시,송파구,잠실4동,Seoul,Songpa-gu,Jamsil 4(sa)-dong,Jamsil 4(sa)-dong Songpa-gu Seoul
서울특별시,송파구,잠실6동,Seoul,Songpa-gu,Jamsil 6(yuk)-dong,Jamsil 6(yuk)-dong Songpa-gu Seoul
서울특별시,송파구,잠실7동,Seoul,Songpa-gu,Jamsil 7(chil)-dong,Jamsil 7(chil)-dong Songpa-gu Seoul
서울특별시,송파구,잠실2동,Seoul,Songpa-gu,Jamsil 2(i)-dong,Jamsil 2(i)-dong Songpa-gu Seoul
서울특별시,송파구,잠실3동,Seoul,Songpa-gu,Jamsil 3(sam)-dong,Jamsil 3(sam)-dong Songpa-gu Seoul
서울특별시,송파구,장지동,Seoul,Songpa-gu,Jangji-dong,Jangji-dong Songpa-gu Seoul
서울특별시,송파구,위례동,Seoul,Songpa-gu,wirye-dong,wirye-dong Songpa-gu Seoul
서울특별시,강동구,명일1동,Seoul,Gangdong-gu,Myeongil 1(il)-dong,Myeongil 1(il)-dong Gangdong-gu Seoul
서울특별시,강동구,명일2동,Seoul,Gangdong-gu,Myeongil 2(i)-dong,Myeongil 2(i)-dong Gangdong-gu Seoul
서울특별시,강동구,고덕1동,Seoul,Gangdong-gu,Godeok 1(il)-dong,Godeok 1(il)-dong Gangdong-gu Seoul
서울특별시,강동구,고덕2동,Seoul,Gangdong-gu,Godeok 2(i)-dong,Godeok 2(i)-dong Gangdong-gu Seoul
서울특별시,강동구,암사2동,Seoul,Gangdong-gu,Amsa 2(i)-dong,Amsa 2(i)-dong Gangdong-gu Seoul
서울특별시,강동구,암사3동,Seoul,Gangdong-gu,Amsa 3(sam)-dong,Amsa 3(sam)-dong Gangdong-gu Seoul
서울특별시,강동구,천호1동,Seoul,Gangdong-gu,Cheonho 1(il)-dong,Cheonho 1(il)-dong Gangdong-gu Seoul
서울특별시,강동구,천호3동,Seoul,Gangdong-gu,Cheonho 3(sam)-dong,Cheonho 3(sam)-dong Gangdong-gu Seoul
서울특별시,강동구,성내1동,Seoul,Gangdong-gu,Seongnae 1(il)-dong,Seongnae 1(il)-dong Gangdong-gu Seoul
서울특별시,강동구,성내2동,Seoul,Gangdong-gu,Seongnae 2(i)-dong,Seongnae 2(i)-dong Gangdong-gu Seoul
서울특별시,강동구,성내3동,Seoul,Gangdong-gu,Seongnae 3(sam)-dong,Seongnae 3(sam)-dong Gangdong-gu Seoul
서울특별시,강동구,둔촌1동,Seoul,Gangdong-gu,Dunchon 1(il)-dong,Dunchon 1(il)-dong Gangdong-gu Seoul
서울특별시,강동구,둔촌2동,Seoul,Gangdong-gu,Dunchon 2(i)-dong,Dunchon 2(i)-dong Gangdong-gu Seoul
